,CASRN,Synonym,id,Dup_Name_Flag
111688,321-64-2,5-22-10-00480 (Beilstein Handbook Reference),,True
111711,321-97-1,D-Pseudoephedrine,,True
111949,328-39-2,Leucine,,True
112003,328-96-1,4-16-00-00487 (Beilstein Handbook Reference),,True
112055,329-65-7,"4-(1-Hydroxy-2-(methylamino)ethyl)-1,2-benzenediol",,True
112143,330-54-1,DMU,,True
112306,331-39-5,Cichoric acid,,True
112324,332-54-7,4-16-00-00450 (Beilstein Handbook Reference),,True
112496,333-41-5,Neocidol,,True
112824,339-16-2,4-09-00-02387 (Beilstein Handbook Reference),,True
112953,340-56-7,Somnafac,,True
113008,341-69-5,Disipal,,True
113005,341-69-5,BS 5930,,True
113004,341-69-5,Brocadisipal,,True
113042,342-69-8,6-Methylmercaptopurine,,True
113075,343-75-9,4-16-00-00450 (Beilstein Handbook Reference),,True
113132,345-78-8,Besan,,True
113142,345-78-8,Sudafed,,True
113313,351-63-3,4-16-00-00450 (Beilstein Handbook Reference),,True
113319,351-65-5,4-16-00-00450 (Beilstein Handbook Reference),,True
113431,353-25-3,4-02-00-00994 (Beilstein Handbook Reference),,True
113437,353-36-6,4-01-00-00120 (Beilstein Handbook Reference),,True
113508,354-06-3,4-01-00-00156 (Beilstein Handbook Reference),,True
113551,354-25-6,4-01-00-00129 (Beilstein Handbook Reference),,True
113601,354-51-8,4-01-00-00161 (Beilstein Handbook Reference),,True
113625,354-58-5,Trichlorotrifluoroethane,,True
113615,354-58-5,4-01-00-00142 (Beilstein Handbook Reference),,True
113621,354-58-5,Fluorocarbon 113,,True
113620,354-58-5,FC 133A,,True
113719,356-12-7,Flucinar,,True
113764,357-07-3,Numorphan,,True
114110,360-70-3,Anabolin,,True
114190,361-37-5,Sansert,,True
114161,361-37-5,Deseril,,True
114538,365-07-1,TMP (VAN),,True
114768,368-43-4,4-11-00-00049 (Beilstein Handbook Reference),,True
115231,378-44-9,Celestone,,True
115313,379-79-3,Gynergen,,True
115302,379-79-3,Ergostat,,True
115342,382-21-8,4-01-00-00802 (Beilstein Handbook Reference),,True
115835,396-59-8,4-22-00-03928 (Beilstein Handbook Reference),,True
116021,405-30-1,4-06-00-02772 (Beilstein Handbook Reference),,True
116072,406-90-6,4-01-00-02051 (Beilstein Handbook Reference),,True
116200,420-04-2,Dormex,,True
116260,421-20-5,4-01-00-01251 (Beilstein Handbook Reference),,True
116290,422-05-9,4-01-00-01438 (Beilstein Handbook Reference),,True
116508,431-03-8,Butadione,,True
116577,432-25-7,FEMA No. 3639,,True
116706,434-03-7,Pregneninolone,,True
116794,434-07-1,NSC 26198,,True
117461,440-17-5,NSC 17474,,True
117713,443-79-8,alpha-Amino-beta-methylvaleric acid,,True
117777,446-35-5,4-05-00-00720 (Beilstein Handbook Reference),,True
117991,452-35-7,Ethamide,,True
118005,452-86-8,4-06-00-05878 (Beilstein Handbook Reference),,True
118287,458-24-2,(+-)-Fenfluramine,,True
118394,459-72-3,4-02-00-00447 (Beilstein Handbook Reference),,True
118533,461-55-2,Butyrate,,True
118585,461-78-9,Desopimon,,True
118763,463-04-7,Nitramyl,,True
118756,463-04-7,Amyl nitrite,,True
118780,463-40-1,FEMA No. 3380,,True
118904,464-10-8,4-01-00-00106 (Beilstein Handbook Reference),,True
119203,465-73-6,Isodrine,,True
119517,467-13-0,4-27-00-03599 (Beilstein Handbook Reference),,True
119998,469-79-4,Cymidon (VAN),,True
119997,469-79-4,Cymidon,,True
120132,470-82-6,p-Cineole,,True
120217,470-90-6,Unitox,,True
121058,475-26-3,4-05-00-01883 (Beilstein Handbook Reference),,True
121857,479-18-5,Neophylline,,True
121831,479-18-5,Diphyllin,,True
121907,479-21-0,4-08-00-03163 (Beilstein Handbook Reference),,True
122060,479-68-5,Acnestrol,,True
122318,480-40-0,Galangin flavanone,,True
123076,482-96-2,NSC 15624,,True
123161,483-18-1,NSC-33669,,True
123584,485-35-8,Sophorin,,True
123585,485-35-8,Sophorin (VAN),,True
123666,485-71-2,"2-Quinuclidinemethanol, alpha-4-quinolyl-5-vinyl-",,True
123684,485-84-7,APS,,True
124027,487-27-4,Oscine,,True
124187,488-04-0,4-27-00-06758 (Beilstein Handbook Reference),,True
124367,488-81-3,4-01-00-02832 (Beilstein Handbook Reference),,True
124811,491-35-0,p-Methylquinoline,,True
124900,491-64-5,5-18-04-00497 (Beilstein Handbook Reference),,True
124932,491-71-4,5-18-05-00296 (Beilstein Handbook Reference),,True
125061,492-18-2,Uragan,,True
125163,492-80-8,Brilliant Oil Yellow,,True
125563,494-98-4,5-23-07-00227 (Beilstein Handbook Reference),,True
125611,495-20-5,5-21-01-00138 (Beilstein Handbook Reference),,True
125845,495-84-1,SAH,,True
125875,495-87-4,"2,4-Pentadienoic acid, 5-(1,3-benzodioxol-5-yl)-, (E,E)-",,True
125888,495-89-6,"Piperic acid (Z,E)-form [MI]",,True
125887,495-89-6,"5-(1,3-Benzodioxol-5-yl)-2,4-pentadienoic acid, (2Z,4E)-",,True
125885,495-89-6,"2,4-Pentadienoic acid, 5-(1,3-benzodioxol-5-yl)-, (2Z,4E)-",,True
125886,495-89-6,"2,4-Pentadienoic acid, 5-(1,3-benzodioxol-5-yl)-, (Z,E)-",,True
126613,499-04-7,5-22-01-00322 (Beilstein Handbook Reference),,True
126714,499-61-6,4-14-00-00832 (Beilstein Handbook Reference),,True
127399,502-39-6,Panogen,,True
127697,503-30-0,"1,2-Epoxypropane",,True
127727,503-38-8,Superpalite,,True
127970,504-24-5,RCRA waste number P008,,True
128297,505-60-2,UN 2927,,True
128301,505-60-2,THD,,True
128556,506-64-9,4-02-00-00050 (Beilstein Handbook Reference),,True
129008,508-99-6,Cortef,,True
129061,509-34-2,Certiqual Rhodamine,,True
129225,509-86-4,Eudan,,True
129429,511-09-1,4-25-00-00964 (Beilstein Handbook Reference),,True
129726,512-56-1,TMP,,True
129826,513-12-2,4-01-00-02430 (Beilstein Handbook Reference),,True
130167,514-36-3,Florinef,,True
130801,516-55-2,Allopregnanolone,,True
130880,517-06-6,Isoestrone,,True
131135,518-20-7,Actosin,,True
131446,519-26-6,Urotrast,,True
131467,519-34-6,C.I. Natural Yellow 11 (VAN),,True
131856,520-45-6,DHAA,,True
131967,520-85-4,Amen,,True
131952,520-85-4,Curretab,,True
132244,521-61-9,4-08-00-03575 (Beilstein Handbook Reference),,True
132400,522-12-3,NSC 9221,,True
132428,522-19-0,4-27-00-02296 (Beilstein Handbook Reference),,True
132475,522-24-7,Fenetazina,,True
132675,523-02-4,NSC 23898,,True
132783,523-50-2,Angelicin (VAN),,True
132822,523-80-8,5-19-03-00307 (Beilstein Handbook Reference),,True
132893,523-87-5,Novamin,,True
133236,525-66-6,Anapriline,,True
133237,525-66-6,Dociton,,True
133238,525-66-6,Avlocardyl,,True
134213,529-20-4,FEMA No. 3068,,True
134333,529-49-7,5-18-04-00497 (Beilstein Handbook Reference),,True
134347,529-53-3,"4',5,6,7-Tetrahydroxyflavanone",,True
134376,529-65-7,4-12-00-00379 (Beilstein Handbook Reference),,True
134558,530-50-7,NCI-C01854,,True
134853,531-59-9,Methylumbelliferone,,True
135026,532-03-6,Relax,,True
135411,533-06-2,MC 2303,,True
135689,533-74-4,Salvo,,True
135750,533-96-0,Trona,,True
135822,534-15-6,4-01-00-03103 (Beilstein Handbook Reference),,True
135913,534-42-9,Maltonic acid,,True
135926,534-52-1,4-06-00-02014 (Beilstein Handbook Reference),,True
136123,535-32-0,4-04-00-03194 (Beilstein Handbook Reference),,True
136204,535-80-8,4-27-00-07875 (Beilstein Handbook Reference),,True
136418,536-33-4,Etimid (VAN),,True
136643,536-88-9,5-Ethyl-2-methylpyridine,,True
136678,536-95-8,Staticin,,True
136851,537-46-2,Metanfetamina,,True
136802,537-46-2,Metamfetamina,,True
136898,537-66-6,NSC 53306,,True
136906,537-67-7,Task,,True
137021,538-07-8,HN 1,,True
137686,540-18-1,4-02-00-00790 (Beilstein Handbook Reference),,True
137743,540-42-1,4-02-00-00709 (Beilstein Handbook Reference),,True
137839,540-61-4,4-04-00-02363 (Beilstein Handbook Reference),,True
137918,540-73-8,Hydrazomethane,,True
137914,540-73-8,DMH,,True
138056,541-15-1,Carnitine,,True
138196,541-41-3,4-03-00-00023 (Beilstein Handbook Reference),,True
138306,541-53-7,USAF EK-P-6281,,True
138305,541-53-7,USAF B-44,,True
138408,541-73-1,RCRA waste number U071,,True
138685,542-59-6,4-02-00-00214 (Beilstein Handbook Reference),,True
138747,542-75-6,Nematox,,True
138877,543-20-4,4-02-00-01921 (Beilstein Handbook Reference),,True
139055,543-87-3,4-01-00-01683 (Beilstein Handbook Reference),,True
139559,545-93-7,Nostal,,True
139704,546-68-9,TA 10,,True
139861,547-32-0,Sulphadiazine,,True
139869,547-35-3,4-11-00-00691 (Beilstein Handbook Reference),,True
139892,547-44-4,4-14-00-02667 (Beilstein Handbook Reference),,True
140014,547-58-0,Tropaeolin D,,True
140034,547-63-7,4-02-00-00846 (Beilstein Handbook Reference),,True
140251,548-26-5,Eosine B,,True
140805,549-18-8,Elavil,,True
140771,549-18-8,Adepril,,True
140737,549-18-8,Amitril,,True
140763,549-18-8,Redomex,,True
140759,549-18-8,Tryptizol,,True
141055,550-83-4,Blockain,,True
141165,551-11-1,Cerviprost,,True
141166,551-11-1,Cyclosin,,True
141173,551-11-1,Glandin,,True
141852,553-63-9,Larocaine,,True
142102,554-18-7,Promin,,True
142154,554-44-9,TAD,,True
142172,554-57-4,Methenamide,,True
142713,555-77-1,UN 2810,,True
142691,555-77-1,4-04-00-00447 (Beilstein Handbook Reference),,True
142758,555-89-5,"ENT 15,208",,True
142843,556-22-9,Glyoxide,,True
142901,556-50-3,Diglycocoll,,True
142893,556-50-3,Diglycine (VAN),,True
142980,556-61-6,Trapex,,True
142977,556-61-6,MIT,,True
143126,557-00-6,4-02-00-00898 (Beilstein Handbook Reference),,True
143178,557-05-1,Stearates,,True
143742,561-78-4,Nisentil,,True
143918,563-12-2,AC 3422,,True
144035,563-47-3,4-01-00-00803 (Beilstein Handbook Reference),,True
144079,563-54-2,3-01-00-00704 (Beilstein Handbook Reference),,True
144093,563-58-6,4-01-00-00742 (Beilstein Handbook Reference),,True
144735,569-26-6,Festuclavin,,True
144802,569-57-3,Restrol,,True
144829,569-59-5,Plegine,,True
144841,569-61-9,CI Basic Red 9,,True
145005,569-65-3,Vibazine,,True
144964,569-65-3,5-23-01-00235 (Beilstein Handbook Reference),,True
145026,569-84-6,Acetasol,,True
145287,573-20-6,Kappaxan,,True
145266,573-20-6,4-06-00-06581 (Beilstein Handbook Reference),,True
145311,573-56-8,4-06-00-01383 (Beilstein Handbook Reference),,True
145645,575-89-3,"2,4,6-T",,True
145812,577-11-7,DSS,,True
145951,577-55-9,4-05-00-01125 (Beilstein Handbook Reference),,True
146041,578-07-4,5-22-11-00008 (Beilstein Handbook Reference),,True
146323,579-75-9,o-Anisic acid,,True
146438,580-48-3,Geigy herbicide 444E,,True
146437,580-48-3,Geigy 444E,,True
146442,580-48-3,Phenazon,,True
146427,580-48-3,4-26-00-01208 (Beilstein Handbook Reference),,True
146431,580-48-3,Chlorazin,,True
146426,580-48-3,G 444E,,True
146425,580-48-3,"G 25,804",,True
146723,582-36-5,Hydroxythiamine,,True
146726,582-36-5,Oxythiamine chloride,,True
147221,584-79-2,Pyrethrin,,True
147278,584-84-9,UN 2078,,True
147296,585-07-9,4-02-00-01526 (Beilstein Handbook Reference),,True
147479,586-60-7,Diclonina,,True
147692,587-65-5,4-12-00-00377 (Beilstein Handbook Reference),,True
147898,588-42-1,Nitrin,,True
147899,588-42-1,Nitrine,,True
147991,589-08-2,4-12-00-02453 (Beilstein Handbook Reference),,True
148048,589-18-4,p-Tolyl alcohol,,True
148077,589-32-2,4-04-00-01596 (Beilstein Handbook Reference),,True
148162,589-59-3,4-02-00-00898 (Beilstein Handbook Reference),,True
148325,590-18-1,"Butene, all isomers",,True
148422,590-46-5,Cystadane,,True
148506,590-88-5,4-04-00-01283 (Beilstein Handbook Reference),,True
148777,591-49-1,3-Methyl-1-cyclohexene,,True
148889,591-81-1,Anetamin,,True
148953,592-01-8,3-02-00-00061 (Beilstein Handbook Reference),,True
148973,592-04-1,4-02-00-00050 (Beilstein Handbook Reference),,True
149242,593-29-3,Stearates,,True
149366,593-70-4,4-01-00-00032 (Beilstein Handbook Reference),,True
150036,598-02-7,4-01-00-01339 (Beilstein Handbook Reference),,True
150113,598-31-2,BA,,True
150097,598-31-2,4-01-00-03223 (Beilstein Handbook Reference),,True
150128,598-38-9,4-01-00-01383 (Beilstein Handbook Reference),,True
150188,598-55-0,Methylurethane,,True
150309,598-77-6,4-01-00-00199 (Beilstein Handbook Reference),,True
150347,598-94-7,"N,N-Dimethylurea",,True
150346,598-94-7,sym-Dimethylurea,,True
150341,598-94-7,4-04-00-00224 (Beilstein Handbook Reference),,True
150493,599-79-1,Rorasul,,True
150555,599-88-2,Mesulfa,,True
150691,601-57-0,Cholesterone,,True
150699,601-63-8,4-09-00-00048 (Beilstein Handbook Reference),,True
150792,602-41-5,4-17-00-03428 (Beilstein Handbook Reference),,True
151100,603-50-9,Perilax,,True
151068,603-50-9,5-21-05-00415 (Beilstein Handbook Reference),,True
151156,603-61-2,5-18-05-00496 (Beilstein Handbook Reference),,True
151327,604-75-1,Enidrel (VAN),,True
151326,604-75-1,Enidrel,,True
151448,605-45-8,4-09-00-03175 (Beilstein Handbook Reference),,True
151457,605-50-5,4-09-00-03179 (Beilstein Handbook Reference),,True
151496,605-69-6,Golden Yellow,,True
151563,606-06-4,Ubiquinone 10,,True
151620,606-22-4,NCI-C60753,,True
151647,606-37-1,4-05-00-01680 (Beilstein Handbook Reference),,True
152020,608-46-8,D-Lyxose [MI],,True
152080,608-73-1,Hexachlorocyclohexane,,True
152087,608-73-1,Latka 666 [Czech],,True
152091,608-73-1,Latka 666,,True
152077,608-73-1,HCH,,True
152061,608-73-1,Benzene hexachloride (Ambiguous),,True
152067,608-73-1,BHC,,True
152252,609-39-2,Nitrofuran,,True
152341,609-99-4,4-27-00-07537 (Beilstein Handbook Reference),,True
152508,611-06-3,4-05-00-00726 (Beilstein Handbook Reference),,True
152588,611-19-8,4-05-00-00816 (Beilstein Handbook Reference),,True
152902,612-23-7,4-05-00-00854 (Beilstein Handbook Reference),,True
153065,613-13-8,4-12-00-03435 (Beilstein Handbook Reference),,True
153265,613-89-8,2-Aminoacetophenone,,True
153392,614-17-5,4-09-00-00727 (Beilstein Handbook Reference),,True
153531,614-39-1,Pronestyl,,True
153559,614-45-9,4-09-00-00715 (Beilstein Handbook Reference),,True
153595,614-47-1,Benzylidene acetophenone,,True
153792,615-05-4,4-13-00-01425 (Beilstein Handbook Reference),,True
153821,615-10-1,5-18-06-00104 (Beilstein Handbook Reference),,True
154040,615-65-6,4-Amino-2-chlorotoluene,,True
154102,615-74-7,6-Chloro-m-cresol,,True
154432,616-91-1,NAC,,True
154458,616-96-6,Dicetamin,,True
154840,618-87-1,4-12-00-01729 (Beilstein Handbook Reference),,True
154897,619-15-8,4-05-00-00866 (Beilstein Handbook Reference),,True
155019,619-58-9,4-27-00-07537 (Beilstein Handbook Reference),,True
155031,619-60-3,DMAP,,True
155224,620-23-5,FEMA No. 3068,,True
155406,621-04-5,4-12-00-00735 (Beilstein Handbook Reference),,True
155594,621-64-7,4-04-00-03388 (Beilstein Handbook Reference),,True
155642,621-71-6,Caprin,,True
156273,623-36-9,4-01-00-03471 (Beilstein Handbook Reference),,True
156322,623-42-7,2-Methylbutyric acid,,True
156419,623-70-1,4-02-00-01500 (Beilstein Handbook Reference),,True
156477,623-84-7,4-02-00-00220 (Beilstein Handbook Reference),,True
156506,623-87-0,2-01-00-00591 (Beilstein Handbook Reference),,True
156514,623-91-6,4-02-00-02207 (Beilstein Handbook Reference),,True
156739,624-54-4,4-02-00-00709 (Beilstein Handbook Reference),,True
156764,624-64-6,"Butene, all isomers",,True
156830,624-83-9,Methyl isocyanide,,True
156940,625-28-5,4-02-00-00902 (Beilstein Handbook Reference),,True
157046,625-55-8,NCI-C60106,,True
157049,625-58-1,4-01-00-01327 (Beilstein Handbook Reference),,True
157107,625-89-8,4-04-00-03387 (Beilstein Handbook Reference),,True
157127,626-01-7,3-Aminonitrobenzene,,True
157161,626-17-5,IPN,,True
157330,626-82-4,4-02-00-00922 (Beilstein Handbook Reference),,True
157349,626-86-8,4-02-00-01960 (Beilstein Handbook Reference),,True
157359,626-89-1,Isohexyl alcohol,,True
157375,626-93-7,sec-Hexyl alcohol,,True
157394,627-03-2,4-03-00-00574 (Beilstein Handbook Reference),,True
157431,627-11-2,4-03-00-00024 (Beilstein Handbook Reference),,True
157461,627-13-4,4-01-00-01424 (Beilstein Handbook Reference),,True
157474,627-18-9,4-01-00-01446 (Beilstein Handbook Reference),,True
157550,627-45-2,4-04-00-00346 (Beilstein Handbook Reference),,True
157567,627-51-0,4-01-00-02068 (Beilstein Handbook Reference),,True
157873,628-63-7,Pear oil,,True
157860,628-63-7,Banana oil,,True
157963,628-87-5,4-04-00-02428 (Beilstein Handbook Reference),,True
158099,629-11-8,HDO,,True
158112,629-14-1,4-01-00-02379 (Beilstein Handbook Reference),,True
158181,629-33-4,4-02-00-00031 (Beilstein Handbook Reference),,True
158284,629-73-2,HSDB 5730,,True
158672,630-93-3,Minetoin,,True
158645,630-93-3,Dilantin,,True
158643,630-93-3,Difhydan,,True
158642,630-93-3,Difetoin,,True
158641,630-93-3,Difenin,,True
158638,630-93-3,Denyl,,True
158636,630-93-3,Danten,,True
158634,630-93-3,Auranile,,True
158637,630-93-3,Dantoin,,True
158650,630-93-3,Diphenin,,True
158669,630-93-3,Hydantoinal,,True
158663,630-93-3,Epinat,,True
158662,630-93-3,Epilan-D,,True
158661,630-93-3,Epelin,,True
158651,630-93-3,Diphenine,,True
158649,630-93-3,Diphedan,,True
158753,631-28-7,4-01-00-00299 (Beilstein Handbook Reference),,True
158857,632-14-4,4-04-00-00224 (Beilstein Handbook Reference),,True
159275,633-96-5,Naphthol Orange,,True
159358,634-03-7,Bontril,,True
159425,634-90-2,4-05-00-00668 (Beilstein Handbook Reference),,True
159443,634-93-5,"2,4,6-TCA",,True
159744,636-53-3,4-09-00-03294 (Beilstein Handbook Reference),,True
159865,637-07-0,Cinnarizin,,True
160072,637-50-3,3-Phenyl-1-propene,,True
160061,637-50-3,"Benzene, propenyl-",,True
160079,637-53-6,4-12-00-00378 (Beilstein Handbook Reference),,True
160378,638-49-3,4-02-00-00030 (Beilstein Handbook Reference),,True
160405,638-56-2,4-01-00-02394 (Beilstein Handbook Reference),,True
160621,640-15-3,4-01-00-02463 (Beilstein Handbook Reference),,True
160683,640-19-7,FAA,,True
160673,640-19-7,4-02-00-00454 (Beilstein Handbook Reference),,True
160884,642-58-0,Antiparkin,,True
160978,643-22-1,NCI-C55674,,True
161284,645-08-9,4-10-00-01460 (Beilstein Handbook Reference),,True
161362,645-43-2,Ismelin,,True
161387,645-56-7,4-06-00-03181 (Beilstein Handbook Reference),,True
161435,645-65-8,IAA,,True
161457,645-88-5,4-03-00-00577 (Beilstein Handbook Reference),,True
161510,646-06-0,Dioxolan,,True
161653,651-06-9,Durisan,,True
161885,654-66-0,TFM,,True
161886,654-66-0,Lamprecide,,True
161887,654-66-0,Lamprecid,,True
162027,657-27-2,Lysine monohydrochloride,,True
162155,660-27-5,DIPA,,True
162260,664-95-9,Diaboral,,True
162370,668-34-8,Fentine,,True
162365,668-34-8,Fentin [ISO],,True
162366,668-34-8,Fentine [ISO-French],,True
162473,671-04-5,SOK,,True
162504,671-16-9,Ro 4-6467/1,,True
162497,671-16-9,NSC-77213,,True
162495,671-16-9,MIH,,True
162485,671-16-9,Ibenzmethyzin,,True
162537,671-88-5,Diurex,,True
162555,671-95-4,4-11-00-00555 (Beilstein Handbook Reference),,True
162733,673-31-4,Tranquil,,True
162852,675-10-5,5-18-01-00110 (Beilstein Handbook Reference),,True
162939,676-99-3,4-04-00-03508 (Beilstein Handbook Reference),,True
163030,680-31-9,HMPA,,True
163275,684-93-5,NMU,,True
163311,686-07-7,4-04-00-00395 (Beilstein Handbook Reference),,True
163640,692-86-4,4-02-00-01614 (Beilstein Handbook Reference),,True
163680,693-07-2,4-01-00-01407 (Beilstein Handbook Reference),,True
163739,693-21-0,4-01-00-02412 (Beilstein Handbook Reference),,True
163776,693-30-1,4-01-00-02430 (Beilstein Handbook Reference),,True
163794,693-33-4,4-04-00-02387 (Beilstein Handbook Reference),,True
164053,695-53-4,4-27-00-03237 (Beilstein Handbook Reference),,True
165025,712-48-1,DA,,True
165389,728-40-5,4-06-00-03493 (Beilstein Handbook Reference),,True
165456,729-99-7,Sulfabutin,,True
165491,730-40-5,Orange 3,,True
165717,737-31-5,Triombrin,,True
165706,737-31-5,Hypaque,,True
165744,737-86-0,PIH,,True
165884,738-70-5,TMP,,True
165769,738-70-5,Trimanyl,,True
165916,739-13-9,"5,6-Monoepoxyretinal",,True
165953,739-71-9,Surmontil,,True
166023,742-20-1,Benesal,,True
166148,747-36-4,Plaquenil,,True
166326,752-61-4,Digitalinum verum,,True
166436,756-80-9,"O,O-Dimethyl phosphorodithioate",,True
166506,758-24-7,4-01-00-00720 (Beilstein Handbook Reference),,True
166761,762-50-5,4-01-00-00127 (Beilstein Handbook Reference),,True
166957,765-12-8,4-01-00-02403 (Beilstein Handbook Reference),,True
167347,770-05-8,Norfen,,True
167864,789-02-6,4-05-00-01885 (Beilstein Handbook Reference),,True
167925,790-69-2,Fluonid,,True
168032,793-24-8,Vulkanox 4020,,True
168040,793-24-8,6PPD,,True
168003,793-24-8,4-13-00-00115 (Beilstein Handbook Reference),,True
168379,804-63-7,Quinine hydrogen sulfate,,True
168378,804-63-7,Quinine bisulfate,,True
168376,804-63-7,NSC 5362,,True
168454,808-48-0,Percorten,,True
168467,808-71-9,Deripen,,True
168558,813-78-5,DMP,,True
168642,814-68-6,4-02-00-01471 (Beilstein Handbook Reference),,True
168663,814-71-1,Surgex,,True
168903,817-09-4,Trimustine,,True
168910,817-09-4,TS 160,,True
168894,817-09-4,Trichlormethine,,True
168939,817-97-0,4-04-00-01072 (Beilstein Handbook Reference),,True
169017,818-61-1,4-02-00-01469 (Beilstein Handbook Reference),,True
169167,821-48-7,Nor-HN2,,True
169257,822-16-2,Stearates,,True
169503,824-94-2,p-Anisyl chloride,,True
169576,826-39-1,Mevasine,,True
169801,830-81-9,4-07-00-01638 (Beilstein Handbook Reference),,True
170248,841-06-5,Gesaran,,True
170424,842-07-9,Sudan Yellow,,True
170461,844-26-8,4-06-00-05646 (Beilstein Handbook Reference),,True
170539,846-48-0,Equipoise,,True
170727,846-70-8,Naphthol Yellow S,,True
171259,863-61-6,Kephton,,True
171289,865-21-4,NSC 49842,,True
171273,865-21-4,29060-LE,,True
171467,867-81-2,Panthoject,,True
171780,870-72-4,Sodium hydroxymethanesulfonate,,True
171794,870-93-9,NSC 11337,,True
